
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

         1   1  9.634291E+00  2.170378E+02  8.281362E+00 -1.950718E+01 -1.675404E+00  2.228405E-03
         1   2  1.547826E+00  1.972943E+02  1.439073E+00 -1.841078E+01 -1.610555E+00  5.801008E-03
         1   3  1.377411E+01  2.128980E+02  8.281363E+00 -3.495717E+01 -1.617739E+00 -4.357789E-01
         1   4  5.454963E+00  1.933872E+02  1.439073E+00 -3.299241E+01 -1.554176E+00 -4.224457E-01
         1   5  9.420800E+00  2.140720E+02  7.327552E+00 -1.924830E+01  1.697834E+00  4.463238E-01
         1   6  1.453184E+00  1.946020E+02  6.029807E-01 -1.816646E+01  1.762682E+00  4.498964E-01
         1   7  1.350568E+01  2.099871E+02  7.327553E+00 -3.449327E+01  1.755498E+00  8.316521E-03
         1   8  5.308470E+00  1.907467E+02  6.029811E-01 -3.255458E+01  1.819062E+00  2.164966E-02
         2   1  1.050798E+01  1.906990E+02  3.320076E+00 -1.694772E+01 -1.410890E+00  2.855171E-02
         2   2  4.394868E+00  1.753567E+02 -1.422528E+00 -1.607968E+01 -1.349565E+00  3.193019E-02
         2   3  1.410463E+01  1.871024E+02  3.320076E+00 -3.037059E+01 -1.355425E+00 -3.927439E-01
         2   4  7.807299E+00  1.719443E+02 -1.422528E+00 -2.881505E+01 -1.295315E+00 -3.801353E-01
         2   5  1.041958E+01  1.881555E+02  2.530500E+00 -1.671681E+01  2.381671E+00  5.278521E-01
         2   6  4.403071E+00  1.730356E+02 -2.116416E+00 -1.586060E+01  2.442996E+00  5.312306E-01
         2   7  1.396722E+01  1.846078E+02  2.530500E+00 -2.995679E+01  2.437136E+00  1.065564E-01
         2   8  7.769008E+00  1.696696E+02 -2.116416E+00 -2.842244E+01  2.497246E+00  1.191651E-01
         3   1  6.897751E+00  1.680424E+02 -1.747024E+00 -1.515633E+01 -1.576883E+00 -1.360948E-03
         3   2  1.859817E+00  1.554234E+02 -5.681118E+00 -1.444330E+01 -1.518160E+00  1.874210E-03
         3   3  1.011423E+01  1.648259E+02 -1.747025E+00 -2.716039E+01 -1.523504E+00 -4.068128E-01
         3   4  4.924975E+00  1.523582E+02 -5.681119E+00 -2.588263E+01 -1.465944E+00 -3.947390E-01
         3   5  6.917046E+00  1.658460E+02 -2.400145E+00 -1.494794E+01  1.474586E+00  4.003727E-01
         3   6  1.959193E+00  1.534113E+02 -6.254920E+00 -1.424471E+01  1.533309E+00  4.036078E-01
         3   7  1.008930E+01  1.626738E+02 -2.400146E+00 -2.678695E+01  1.527964E+00 -5.079130E-03
         3   8  4.982206E+00  1.503883E+02 -6.254920E+00 -2.552675E+01  1.585524E+00  6.994645E-03
         4   1  3.328128E+01  1.933908E+02  8.281362E+00 -6.874460E+01 -1.618893E+00 -4.314739E-01
         4   2  2.386574E+01  1.749764E+02  1.439071E+00 -6.488082E+01 -1.557178E+00 -4.112391E-01
         4   3  4.459147E+01  1.820807E+02  8.281362E+00 -8.005478E+01 -1.449828E+00 -8.396317E-01
